,ENTREZID,SYMBOL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,newPadj
11159,11191,PTENP1,74.1302625738033,-0.505454596011252,0.256840838101816,-1.96796817728371,0.0490716993401249,0.0816351847432637,1
11160,15,AANAT,14.7195127608887,1.10433554909859,0.561353502201234,1.96727293010227,0.0491517540938891,0.0817610361110177,1
11161,84065,TMEM222,424.482266995977,0.236676105507633,0.120309325337804,1.96722992871164,0.0491567091178807,0.0817619521605893,1
11162,29094,LGALSL,205.518218937865,0.300457344997995,0.152816511776239,1.96613141803641,0.0492834320372595,0.0819653854452325,1
11163,129303,TMEM150A,64.3667237247286,0.525201081804726,0.267190833325,1.96564034502596,0.0493401702449477,0.082052398139139,1
11164,79587,CARS2,341.733353785403,0.259354083358696,0.131956333028324,1.96545385436732,0.0493617315893638,0.0820804122509437,1
11165,55852,TEX2,229.247603224967,0.302682560378666,0.154004153326438,1.96541816464572,0.0493658588010012,0.0820804122509437,1
11166,64395,GMCL1,74.5763901395283,0.491302359452417,0.249994717622643,1.96525096259841,0.0493851981460137,0.0821052138977788,1
11167,79017,GGCT,650.777480131053,-0.216161872243478,0.109994155415056,-1.9652123463088,0.049389665584138,0.0821052880723505,1
11168,25798,BRI3,985.332551613175,0.185216708985231,0.0942564637199648,1.96502925821096,0.049410851279642,0.0821331521449922,1
11169,2817,GPC1,332.202305379031,-0.271546207402675,0.138201978389219,-1.96485036298046,0.0494315591689074,0.0821602170661292,1
11170,1983,EIF5,2598.44241435477,-0.182996329993942,0.0931384825022548,-1.96477680414765,0.0494400760309767,0.0821670162434245,1
11171,26002,MOXD1,38.2510214466963,0.657109747976252,0.334476057953454,1.96459427319517,0.0494612153291239,0.082194790204087,1
11172,118471,PRAP1,2.85810617331383,2.79248963891959,1.42266637702384,1.96285628452214,0.0496628755709173,0.0825225225652084,1
11173,5152,PDE9A,4.1604488767256,2.01157470247079,1.02496706859663,1.96257495884724,0.0496955827741052,0.0825694798727726,1
11174,340385,ZNF517,25.386535781773,-0.89090772771104,0.454036403334442,-1.96219448742043,0.0497398454966134,0.0826356266152793,1
11175,6536,SLC6A9,68.5423276181427,-0.515067143815913,0.26264263064961,-1.96109497739177,0.0498679445339307,0.0828410310807955,1
11176,92797,HELB,32.549123929241,0.748879741600355,0.382213067713072,1.95932532103413,0.0500747002048099,0.0831733590386585,1
11177,3376,IARS1,1963.30694557446,0.164235187258737,0.0838231415555937,1.95930603662489,0.0500769572277034,0.0831733590386585,1
11178,283385,MORN3,1.94553300849791,3.27377776083839,1.67092483109385,1.95926094335151,0.0500822352203081,0.0831746837206835,1
11179,283459,GATC,320.567426393682,-0.272844374189857,0.139284489462082,-1.95889991228445,0.0501245093206893,0.0832374444073062,1
11180,146330,FBXL16,383.390816027383,-0.252359884460006,0.128830987961032,-1.95884459518652,0.0501309891906364,0.0832407587956148,1
11181,1161,ERCC8,140.355063950833,0.357166631884241,0.182451239643455,1.95760046674505,0.0502769125585371,0.0834714569294734,1
11182,728730,MAP4K3-DT,14.0210922623812,1.08749802111039,0.555530878665155,1.9575833907261,0.0502789178725151,0.0834714569294734,1
11183,51222,ZNF219,195.402296747867,0.319920060286904,0.163474543717258,1.95700231370721,0.0503471963324975,0.0835773363781171,1
11184,222235,FBXL13,9.34293568900065,1.40580126986444,0.718700684262578,1.95603162853095,0.0504614283496926,0.0837594738808739,1
11185,728190,NUTM2A-AS1,63.9097376975541,0.5243312137301,0.268087629945514,1.95582024368922,0.0504863332824237,0.0837933206128666,1
11186,24147,FJX1,307.262611322603,-0.310886506761538,0.159051790449177,-1.95462437664842,0.0506274219347773,0.0840199768279282,1
11187,64866,CDCP1,403.667103230572,0.244155724185317,0.124916530429929,1.95455095770752,0.0506360946691689,0.0840239974580787,1
11188,339559,ZFP69,73.648049849055,-0.508871066692663,0.260355065437516,-1.95452723701583,0.0506388969813071,0.0840239974580787,1
11189,64422,ATG3,433.774985625555,-0.244617671754754,0.125226636772914,-1.95339967644698,0.0507722545478567,0.0842377454130318,1
11190,65268,WNK2,57.0513270192805,-0.579640085487088,0.296786926671142,-1.95305127482709,0.0508135197539222,0.0842986756668286,1
11191,25929,GEMIN5,301.730120870465,-0.266837764599477,0.136663117353736,-1.95252215642645,0.05087624305009,0.0843886718398993,1
11192,3485,IGFBP2,1.26293392004801,4.62782417054469,2.3702768999808,1.9524403121771,0.0508859509036756,0.0843886718398993,1
11193,359,AQP2,1.26293392004801,4.62782417054469,2.3702768999808,1.9524403121771,0.0508859509036756,0.0843886718398993,1
11194,55554,KLK15,1.26293392004801,4.62782417054469,2.3702768999808,1.9524403121771,0.0508859509036756,0.0843886718398993,1
11195,6917,TCEA1,234.480939203668,-0.315393373560488,0.161571923361389,-1.95203081698202,0.0509345459688819,0.0844617160666659,1
11196,1387,CREBBP,496.086100903059,0.229553521446542,0.11761093267327,1.95180427727969,0.0509614462789648,0.0844987753414347,1
11197,283489,CHAMP1,2.02903696218578,3.33292041746386,1.70803571477866,1.95131775561014,0.0510192581951586,0.0845870777114339,1
11198,79621,RNASEH2B,192.712255586934,0.32802970447733,0.168142573838749,1.95090212424079,0.0510686899191805,0.0846614716609811,1
11199,10400,PEMT,325.512441196794,0.267364200580249,0.137056453275437,1.95075966282986,0.0510856423159252,0.0846820130326668,1
11200,157506,RDH10,48.9101774103647,0.595914693305158,0.305485663532667,1.9507124701498,0.0510912591144511,0.0846837619822026,1
11201,9398,CD101,2.71330918560727,2.69501666584289,1.38158516407205,1.95066995211476,0.0510963199868875,0.0846845892542255,1
11202,137492,VPS37A,115.755766470012,-0.413474078466498,0.211971113445038,-1.95061521235867,0.0511028362147097,0.0846878281994172,1
11203,132789,GNPDA2,204.025935681108,-0.333546928670389,0.171012108996774,-1.95042871892002,0.0511250416421697,0.0847170644510612,1
11204,100505676,RRS1-DT,2.71163605063568,2.69430031173493,1.38173611244614,1.94993840536245,0.0511834609128185,0.084806298499247,1
11205,26689,OR4D1,1.25948449124789,4.6247448729545,2.37216760256677,1.94958605283639,0.0512254770791032,0.0848456242412983,1
11206,3071,NCKAP1L,1.25948449124789,4.6247448729545,2.37216760256677,1.94958605283639,0.0512254770791032,0.0848456242412983,1
11207,401562,LCNL1,1.25948449124789,4.6247448729545,2.37216760256677,1.94958605283639,0.0512254770791032,0.0848456242412983,1
11208,79544,OR4K1,1.25948449124789,4.6247448729545,2.37216760256677,1.94958605283639,0.0512254770791032,0.0848456242412983,1
11209,374491,TPTE2P6,1.53829511344322,3.89123712283666,1.99614049669268,1.94938038143301,0.0512500156453235,0.0848786948380574,1
11210,147670,SMIM17,3.3449785532005,2.32712951041472,1.1938230919879,1.94930850813054,0.0512585931380411,0.0848853276551824,1
11211,171425,CLYBL,15.6303189548267,1.03529533178532,0.531125186864426,1.94924917399858,0.0512656750885776,0.0848894828600798,1
11212,246269,AFG1L,14.378328394117,-1.16883332957465,0.599797086699068,-1.94871458280536,0.0513295192942616,0.0849876200658822,1
11213,11171,STRAP,1849.96513688611,0.144865011853978,0.0743412539865459,1.94864902171539,0.0513373535873269,0.0849930109689769,1
11214,728378,POTEF,2.0764957735289,3.34218599577012,1.71528434998305,1.94847343870603,0.0513583399983868,0.0850201733306628,1
11215,3024,H1-1,1.53657039904316,3.890049528925,1.99663714818424,1.94830068771516,0.051378994923088,0.085046782144646,1
11216,112937,GLB1L3,1.53546846377834,3.89004285829146,1.99699845212868,1.94794485401073,0.0514215619950712,0.0851096537871347,1
11217,51066,SSUH2,10.118727067908,1.29010456157741,0.662499971364538,1.94732772428685,0.0514954569373455,0.0852243614678508,1
11218,3155,HMGCL,166.790192847699,0.328034260353743,0.168491395383734,1.94689028247796,0.0515478899089627,0.0853035325610612,1
11219,256691,MAMDC2,28.6385818959797,-0.788269660624851,0.404920496082436,-1.94672699517875,0.0515674734199007,0.0853283337701254,1
11220,55074,OXR1,101.963527503122,-0.449491231948951,0.230985323295387,-1.94597312736678,0.051657967684113,0.0854704556228051,1
11221,2671,GFER,287.48010395086,0.283055785096501,0.145476971873319,1.94570853002759,0.0516897614295425,0.0855154381229862,1
11222,23241,PACS2,2.71494185643013,2.68747053622475,1.38131644030153,1.94558644045248,0.0517044371077262,0.0855320950336687,1
11223,11022,TDRKH,97.9867737415016,-0.456124805799307,0.234538418862226,-1.94477650191394,0.0518018834228232,0.0856856601498074,1
11224,51130,ASB3,256.685737214217,-0.297058812612281,0.152788760202667,-1.94424519328678,0.0518658902999701,0.0857838905495942,1
11225,51706,CYB5R1,176.943233432482,-0.345300171271519,0.177665989192053,-1.94353557955461,0.0519514808235556,0.085917798664453,1
11226,100887750,MRPS31P5,36.5140778359503,0.671777653594878,0.34568468952199,1.9433248678841,0.051976918689363,0.0859451060265122,1
11227,1427,CRYGS,44.2555843852627,0.600273488854104,0.30889037202151,1.94332210785872,0.0519772519586109,0.0859451060265122,1
11228,54807,ZNF586,116.560064318213,0.40892652882178,0.210513023423991,1.9425236603921,0.0520737384709083,0.0860969790678609,1
11229,57026,PDXP,13.6274380030064,1.21726499538956,0.626797006380283,1.94204021876108,0.0521322316232721,0.0861860137015249,1
11230,7753,ZNF202,137.819958088034,-0.367973531821129,0.189702169713192,-1.9397434008133,0.0524108822295993,0.0866389686295887,1
11231,389458,RBAKDN,2.48008512586742,2.99127003805779,1.54219379660096,1.93962006892431,0.0524258800523232,0.086656044634612,1
11232,7108,TM7SF2,87.3588368007112,-0.476636983712638,0.245763420375902,-1.9394138598153,0.0524509642072985,0.0866897880648406,1
11233,23033,DOP1A,84.691739719921,0.44956901937413,0.231831670499505,1.939204503015,0.0524764415255677,0.0867241752408652,1
11234,51361,HOOK1,82.121319585537,-0.478967546048479,0.246999311774195,-1.9391452656611,0.0524836521918129,0.0867283709532504,1
11235,55720,TSR1,667.520801477247,-0.199414113177706,0.102840109619905,-1.93906943423862,0.0524928839797768,0.0867359054918181,1
11236,6895,TARBP2,216.32358443019,-0.33280439914122,0.171663594923238,-1.93870109320522,0.052537745475037,0.0868023057136514,1
11237,90379,DCAF15,213.774121759594,0.306890147239379,0.158306006188526,1.93858814727412,0.0525515079596692,0.0868173172344308,1
11238,22930,RAB3GAP1,553.329414066193,-0.213008811875159,0.109893738128086,-1.938316190745,0.0525846582834656,0.0868643527651054,1
11239,7168,TPM1,6420.22763776721,-0.126171762915382,0.0650977081329336,-1.93819055284914,0.0525999789015691,0.0868819297382977,1
11240,7789,ZXDA,5.97280099394513,-1.98092682666461,1.02264733236783,-1.93705763850965,0.0527382980769541,0.0871026481762077,1
11241,10683,DLL3,58.088846832357,0.542553043804583,0.280097322730483,1.93701617179198,0.0527433665712132,0.0871032699073038,1
11242,2494,NR5A2,33.7558555830677,-0.739101561892401,0.381580526483856,-1.93694780156364,0.0527517243818828,0.0871093232009672,1
11243,23473,CAPN7,191.295915729757,-0.337994795979731,0.174548449339169,-1.93639529459792,0.0528193053482457,0.0872131623663464,1
11244,79002,TRIR,791.951702236519,-0.236433658692506,0.122103388168947,-1.9363398693357,0.0528260887887885,0.0872166055029411,1
11245,399726,MIR1915HG,79.3309104963876,-0.493561104793133,0.25489926361052,-1.93629866874501,0.0528311317582391,0.0872171747407693,1
11246,26974,ZNF285,19.8371123961199,-0.997952977410654,0.515421334807828,-1.93618872564275,0.0528445908090307,0.0872316364733101,1
11247,23584,VSIG2,43.8406783118837,0.678592644047601,0.350577045653311,1.93564482461486,0.052911216422976,0.0873338509536878,1
11248,100505681,NAPA-AS1,14.8350849862163,1.03123666117129,0.533122506077431,1.93433338381988,0.0530721511857324,0.0875916976006345,1
11249,3208,HPCA,3.97450599512625,2.16541662574656,1.11952710368104,1.93422438690997,0.053085545238403,0.0876060149173894,1
11250,339287,MSL1,765.793585418084,0.19057044905576,0.0985462896962334,1.93381658145821,0.0531356833423327,0.0876809622726279,1
11251,147463,ANKRD29,2.39015755922696,2.95430677920411,1.52835013073022,1.93300391042764,0.0532357160815278,0.0878382217880617,1
11252,23621,BACE1,84.7556868563842,0.464511003712971,0.240429910172937,1.93200173546983,0.0533592916743478,0.0880342952935116,1
11253,93650,ACP4,10.2691360478054,1.32052846270903,0.683636174744837,1.93162461480613,0.0534058554452744,0.0881032880552807,1
11254,10726,NUDC,2525.47518004475,-0.174893303381238,0.090574898372234,-1.93092464385091,0.0534923720794259,0.0882381726748233,1
11255,677841,SNORA74B,3.21540888092757,2.27978977817158,1.180948859297,1.93047290763183,0.0535482689397472,0.0883225290624137,1
11256,55777,MBD5,24.5987366841403,-0.877207339391788,0.454411641627418,-1.93042444126251,0.0535542689594116,0.0883245779106714,1
11257,79446,WDR25,36.8347225711076,-0.71445268594456,0.370148245544533,-1.93017985238188,0.0535845570391744,0.0883605403697402,1
11258,8541,PPFIA3,157.59625100705,-0.381084950451746,0.197435799871413,-1.93017148207134,0.0535855938096604,0.0883605403697402,1
11259,819,CAMLG,264.42388323158,0.271933808049949,0.140893936173383,1.93006040881213,0.0535993532456683,0.0883753791324795,1
11260,10076,PTPRU,18.58863181463,0.932357571132381,0.483397769695304,1.92875852886137,0.0537608464406127,0.0886337791583956,1
11261,54458,PRR13,424.118881850793,0.250435445213808,0.129913900659177,1.92770322454418,0.0538920507960873,0.0888422014899711,1
11262,645864,MAGEB17,2.80041010258285,2.7292293828694,1.41611113498045,1.92727061842295,0.0539459132375183,0.0889230983254564,1
11263,10896,NA,7.96202350389232,1.46348925525209,0.75978766835072,1.92618190083146,0.0540816649403416,0.0891389530278346,1
11264,23380,SRGAP2,29.5597999153536,-0.800725389474681,0.415754467667748,-1.92595739010695,0.0541096945093822,0.0891772344524299,1
11265,3202,HOXA5,84.324069506577,-0.475368473451214,0.246852765554823,-1.92571662052391,0.0541397674251272,0.0892188763852696,1
11266,283692,CPEB1-AS1,29.5994380414401,0.795757709619282,0.413244531058234,1.92563397652598,0.0541500931482421,0.0892279717028196,1
11267,1525,CXADR,233.943931971396,-0.31723957788622,0.164767781430821,-1.92537385119441,0.0541826045078026,0.089273619426897,1
11268,28992,MACROD1,103.912106091291,0.398945432639203,0.207269192697636,1.92476955907858,0.0542581938933168,0.0893902299818542,1
11269,116254,GINM1,161.005031371619,0.336438520101865,0.174829284259373,1.92438310050352,0.0543065811420068,0.0894620083698832,1
11270,9903,KLHL21,219.654831083402,-0.318169988884411,0.165384716915351,-1.92381735639612,0.0543774810905486,0.0895654429324651,1
11271,1312,COMT,475.938693614864,0.225154168880492,0.117035852437541,1.92380509212466,0.0543790189232824,0.0895654429324651,1
11272,440465,BAIAP2-DT,100.180943783922,-0.439082525741626,0.228246595139657,-1.92371993752181,0.0543896975688179,0.0895750838952747,1
11273,126119,JOSD2,199.580589057328,0.32196912334892,0.167396265701606,1.92339489772639,0.0544304746305987,0.0896342882145333,1
11274,83473,KATNAL2,7.24900247371239,1.47782272395814,0.768753991760336,1.92236104111036,0.0545603441566999,0.0898401835129481,1
11275,6629,SNRPB2,1755.29189518733,0.206344696985676,0.107351037123015,1.92214907760251,0.0545870021894801,0.089876107196941,1
11276,402665,IGLON5,6.06001870900391,1.75095851772387,0.911006346411293,1.92200474192236,0.0546051610845131,0.0898980321366533,1
11277,403313,PLPP6,37.4384118318685,-0.704604525228636,0.366624970151421,-1.92186725562535,0.0546224629428114,0.0899185423490601,1
11278,57089,ENTPD7,106.794783867345,0.422411913749994,0.219838309639104,1.92146634698676,0.0546729410936079,0.0899936583136848,1
11279,4350,MPG,170.084876273563,0.353743607856316,0.184109176249727,1.92137955892267,0.0546838736445925,0.0900036732279648,1
11280,51081,MRPS7,490.000067875234,0.213720808981561,0.111245123318915,1.92117013856752,0.0547102614933743,0.0900391218406916,1
11281,728642,CDK11A,141.350668938373,0.365088907496238,0.190056164052198,1.92095273161448,0.0547376669212348,0.0900762386956656,1
11282,125061,AFMID,221.646505862449,-0.303229811192418,0.157868669147292,-1.92077258160391,0.0547603845648426,0.0901056354424516,1
11283,7770,ZNF227,93.220846708505,-0.431801230556724,0.224819327540848,-1.9206588476174,0.054774730928274,0.0901212536517308,1
11284,79624,ARMT1,260.375462240831,-0.274372167593327,0.14286314419192,-1.92052449318027,0.0547916823859437,0.0901362370883274,1
11285,10580,SORBS1,40.7475292631518,0.621350594979987,0.323534212607633,1.92050970428136,0.0547935485639827,0.0901362370883274,1
11286,169792,GLIS3,112.572717472336,-0.413670109249767,0.215408272942645,-1.92040028731817,0.0548073572924206,0.0901509640950288,1
11287,100874207,ST3GAL6-AS1,2.02951611831536,3.32510506574854,1.73151913602198,1.92033977365546,0.0548149955330325,0.0901541282479632,1
11288,85016,CFAP300,11.8258374127181,1.15243946878488,0.600133703856151,1.92030452777421,0.0548194447972791,0.0901541282479632,1
11289,8525,DGKZ,752.539900664592,0.203697898175386,0.106077758431756,1.92026963226634,0.0548238501288115,0.0901541282479632,1
11290,65005,MRPL9,762.004814501553,-0.200404838039211,0.104447203232727,-1.91871904499609,0.0550198999232957,0.0904613622973693,1
11291,51073,MRPL4,1057.20468844632,0.178651635070964,0.0931100488579376,1.91871486764593,0.0550204288784528,0.0904613622973693,1
11292,619570,SNORD95,3.79099619668762,2.27776560517735,1.18784834225027,1.91755590689493,0.0551673456275354,0.0906948817064796,1
11293,6610,SMPD2,77.0592628472243,0.474019486132181,0.247325369097157,1.9165825481735,0.0552909868780406,0.0908900983267463,1
11294,2196,FAT2,8.05751844872687,1.43361452959309,0.748064545939372,1.91643159320276,0.0553101826598841,0.0909136028774649,1
11295,6017,RLBP1,3.72386195784694,2.28494995584632,1.19274764447507,1.91570276112507,0.0554029407898381,0.0910580073326741,1
11296,79033,ERI3,1150.0826865223,0.207644039256321,0.108490414753713,1.91393903072174,0.0556279465164642,0.0914197237191609,1
11297,5791,PTPRE,42.195846538381,0.642663813676297,0.335834192426157,1.91363425216926,0.0556669053079379,0.0914756510698911,1
11298,6447,SCG5,34.1386466416951,0.693685334639357,0.362585733885104,1.91316223946961,0.0557272859247533,0.0915667672072154,1
11299,203111,ERICH5,16.3545907612455,1.0137650960146,0.530097127330804,1.91241386483117,0.0558231310250075,0.0917161345559996,1
11300,84465,MEGF11,3.25763805816013,2.30048810692225,1.20295877735362,1.91235822060593,0.0558302629184746,0.0917197345857135,1
11301,56106,PCDHGA10,12.5457673344218,1.13833670326304,0.595267902457797,1.91230990040446,0.0558364567110383,0.0917217929726321,1
11302,55701,ARHGEF40,254.816926787838,-0.288952094026594,0.151121230682586,-1.91205492915491,0.0558691489808514,0.0917673758344121,1
11303,255631,COL24A1,4.4377557106606,2.17261005997244,1.13659901659665,1.9115009147887,0.0559402393510956,0.0918760155103724,1
11304,100506874,LINC00933,2.67256514470999,2.67192583355716,1.398077828027,1.91114241281392,0.0559862819752179,0.0919435012905117,1
11305,9244,CRLF1,6.43723227233192,1.53596563022961,0.803963281579916,1.91049226428748,0.0560698614591435,0.0920726146065936,1
11306,4437,MSH3,316.519124007472,0.249049583422722,0.130385502516387,1.91010180285513,0.0561201069337639,0.0921469719722619,1
11307,8677,STX10,213.898664597697,0.348008442483696,0.182204841741654,1.90998460390604,0.0561351956778297,0.0921635953447625,1
11308,27,ABL2,1363.32577097098,0.169532733183591,0.0887652927940269,1.90989887879916,0.0561462344703933,0.0921735670948339,1
11309,493856,CISD2,317.405356083349,-0.268382926917449,0.140540414229194,-1.90964946552504,0.0561783616123256,0.0922181541224876,1
11310,730112,FAM166B,10.4178760293746,1.22284443683041,0.640618668603839,1.90884920587074,0.0562815471235306,0.0923793670027606,1
11311,170425,LINC00858,3.75632878882904,2.03910589202438,1.06955489432885,1.90649951941357,0.0565854279764226,0.0928699394354441,1
11312,57406,ABHD6,67.3942188947096,-0.530731358461552,0.278567898608641,-1.90521363413511,0.0567523066221324,0.0931355923031529,1
11313,6489,ST8SIA1,2.85093089866348,2.38521192345315,1.25228807500806,1.90468309253667,0.0568212780902359,0.0932405380064651,1
11314,91801,ALKBH8,130.822614512176,-0.383151214641396,0.201196938298611,-1.90435907167103,0.0568634357458839,0.0933014690813672,1
11315,1416,CRYBB2P1,115.216692202079,-0.405982871100763,0.21319256186,-1.90430129249709,0.0568709560029735,0.0933055613998409,1
11316,7580,ZNF32,101.843069769141,-0.419595859191462,0.22034579171068,-1.9042608253776,0.0568762234997334,0.0933059573214078,1
11317,389084,SNORC,7.21219813302454,1.46639207996386,0.77015699791214,1.90401708215231,0.0569079594904925,0.0933497711391273,1
11318,115548,FCHO2,109.443846665993,-0.407263673603129,0.214004922490953,-1.90305750383076,0.0570330422475479,0.0935466863653896,1
11319,223117,SEMA3D,8.17430816430523,1.61524963384838,0.848804080069371,1.90297109989901,0.0570443163706961,0.0935569121923846,1
11320,608,TNFRSF17,3.58410660561462,2.19453791277775,1.153588025084,1.90235843737885,0.0571243107460149,0.0936798325697015,1
11321,10327,AKR1A1,342.528861358058,-0.248157149980694,0.130473174200657,-1.90197833003624,0.0571739876480106,0.09375301710959,1
11322,80705,TSGA10,30.2394876727938,0.73003874802173,0.384310191496071,1.89960808788282,0.0574845700499278,0.0942539797215032,1
11323,8404,SPARCL1,4.07670534497294,1.98507301149891,1.04506947883897,1.89946510896505,0.0575033499320385,0.094276445123939,1
11324,10944,C11orf58,1090.69076107307,0.16594678476719,0.0873749164742958,1.89924970990969,0.0575316516284637,0.0943145161454257,1
11325,8366,H4C2,1.94889039372083,3.26166217554218,1.71840296469237,1.89807760028282,0.0576858604183909,0.0945567838637065,1
11326,64149,C17orf75,147.210090731788,0.349239472809175,0.183999182557026,1.89804904541321,0.0576896215277063,0.0945567838637065,1
11327,5814,PURB,687.308906647568,-0.195883920853348,0.103238733705916,-1.89738786811682,0.0577767656261587,0.0946912577985354,1
11328,5224,PGAM2,14.6699822552316,1.06663632468993,0.562195355534637,1.89726989771301,0.0577923257889627,0.0947083983003446,1
11329,6183,MRPS12,329.068744243596,-0.268277292964808,0.141445652037608,-1.89668108634034,0.0578700414316311,0.0948273853947215,1
11330,57116,ZNF695,80.2785389083369,0.443649493900312,0.233930759182695,1.89649918399073,0.0578940677921611,0.0948583825678445,1
11331,10966,RAB40B,70.7243148703345,-0.491546452737559,0.259201818690792,-1.89638504552291,0.0579091478717864,0.094874717244007,1
11332,10071,MUC12,14.9131641033595,1.04096186338283,0.54897851085799,1.89617961868111,0.057936297280835,0.09491082092494,1
11333,5459,POU4F3,1.49668871534591,3.85862317482823,2.03508532598181,1.8960498243319,0.0579534564795727,0.0949191480226482,1
11334,912,CD1D,1.49668871534591,3.85862317482823,2.03508532598181,1.8960498243319,0.0579534564795727,0.0949191480226482,1
11335,8536,CAMK1,251.508397844368,0.29945465566694,0.157938124619521,1.89602514521644,0.057956719609821,0.0949191480226482,1
11336,147646,C19orf84,1.4944332653878,3.85859846330141,2.03586103294191,1.89531525033689,0.0580506489551824,0.0950492250498031,1
11337,8528,DDO,1.4944332653878,3.85859846330141,2.03586103294191,1.89531525033689,0.0580506489551824,0.0950492250498031,1
11338,100507034,PITRM1-AS1,25.675480464778,0.763414613200075,0.402791679715231,1.895308795206,0.0580515036422467,0.0950492250498031,1
11339,402778,IFITM10,23.6266151410059,0.802690698355472,0.423594096826878,1.8949525131922,0.0580986931301406,0.0951181002970218,1
11340,9146,HGS,1613.73998221282,-0.151983266175476,0.0802069821130081,-1.89488822757772,0.0581072111416598,0.0951236567578283,1
11341,204962,SLC44A5,1.49357090818777,3.85798362828526,2.03612307398957,1.89476936712178,0.0581229631950249,0.0951410535889642,1
11342,146802,SLC47A2,7.30923902945319,1.55862642807774,0.822636762704359,1.89467149869873,0.0581359359299759,0.0951538983075359,1
11343,100271702,LINC00940,1.49246897292296,3.8579714177554,2.03650306805178,1.89440982352466,0.058170633527099,0.0952022957592406,1
11344,8443,GNPAT,676.103372251489,0.196460192798389,0.103715130124973,1.89422886093535,0.0581946388618442,0.0952331872206697,1
11345,291,SLC25A4,170.976142941763,-0.31888745910895,0.168384319168747,-1.89380733718664,0.0582505874111437,0.0953163424152025,1
11346,326624,RAB37,3.71021149081553,2.02830487419825,1.07105968538093,1.89373655071039,0.0582599872310394,0.0953233212548049,1
11347,10987,COPS5,213.540069988964,-0.302062058410035,0.15953151094216,-1.89343194097592,0.0583004510982184,0.0953811204888805,1
11348,100507564,MAGOH-DT,4.98962878335591,1.81544666758221,0.958979873500334,1.89310194900725,0.0583443130443476,0.0954444683957762,1
11349,392862,GRID2IP,4.7083231331377,1.85667297257775,0.981036076212224,1.89256340067162,0.0584159548057263,0.0955532456616003,1
11350,199223,TTC21A,46.8421280131979,0.587753536993946,0.310620237153115,1.89219331741165,0.0584652284205976,0.0956254185374427,1
11351,91057,CCDC34,740.539754776831,-0.276751309427888,0.146300543646183,-1.89166289154188,0.0585359105598059,0.0957325912811415,1
11352,4010,LMX1B,30.4028204054672,-0.742558926888365,0.392555959015833,-1.89160019058178,0.0585442704932369,0.0957378292315407,1
11353,5931,RBBP7,755.665654996085,0.176727829420733,0.0934416385300679,1.89131774871291,0.0585819408274769,0.0957909935278147,1
11354,55787,TXLNG,282.866576676965,-0.27588363268711,0.145912129916627,-1.89075187131288,0.05865747459456,0.0959060558722399,1
11355,84844,PHF5A,306.604214473031,-0.273933502294114,0.144892308375489,-1.89060071832256,0.0586776642976963,0.0959306173511611,1
11356,7589,ZSCAN21,55.5158606785371,0.533913174417344,0.282428967176996,1.89043347696961,0.0587000096689858,0.0959586984409168,1
11357,4913,NTHL1,91.6753465724352,-0.445071227208869,0.235519834064677,-1.88973989802764,0.0587927552373872,0.096101849804249,1
11358,55553,SOX6,1.94413991573984,3.28096417564548,1.73821492381557,1.88754804178267,0.0590866510139255,0.0965652424881162,1
11359,8353,H3C6,1.94413991573984,3.28096417564548,1.73821492381557,1.88754804178267,0.0590866510139255,0.0965652424881162,1
11360,256329,LMNTD2,34.4055769914131,-0.698953811176268,0.370406109525959,-1.88699320340796,0.0591612398117973,0.0966786316783631,1
11361,6482,ST3GAL1,242.401393205308,-0.271692735008563,0.143991563310657,-1.88686565213821,0.0591783980036013,0.0966981586602283,1
11362,55374,TMCO6,86.5239942255663,-0.458396763048961,0.243027815207815,-1.88619052784959,0.0592692844953037,0.0968381444614344,1
11363,9209,LRRFIP2,540.660797914433,-0.213758421357919,0.113381404450046,-1.88530405311831,0.0593887992615265,0.0970248763082793,1
11364,5154,PDGFA,24.0618963888023,-0.873034472045497,0.463209498105117,-1.88475079983653,0.0594634903204145,0.0971383521918492,1
11365,283927,NUDT7,28.5618243593918,-0.834959796465605,0.44304693136857,-1.884585440839,0.059485829465874,0.0971662946066418,1
11366,9394,HS6ST1,45.9227378078502,-0.663638612186736,0.35229119628389,-1.88377858767708,0.0595949310574899,0.0973359405376775,1
